transaction_id,customer_id,product_id,store_id,cantidad,importe,fecha
TX04321,C0885,P014,T03,1,166.03,2025-08-22
TX04322,C0744,P046,T03,1,296.32,2024-12-08
TX04323,C0043,P048,T05,1,127.71,2023-06-18
TX04324,C0582,P041,T04,1,374.12,2023-08-24
TX04325,C0785,P028,T01,1,147.93,2023-11-27
TX04326,C0021,P011,T01,1,55.74,2023-05-28
TX04327,C0562,P042,T03,2,57.58,2024-09-06
TX04328,C0856,P018,T04,1,357.96,2024-06-06
TX04329,C0483,P036,T02,1,328.13,2024-08-12
TX04330,C0005,P002,T02,1,293.21,2023-09-14
TX04331,C0012,P035,T04,1,262.03,2024-05-09
TX04332,C0424,P013,T01,2,181.41,2024-12-13
TX04333,C0146,P048,T01,1,265.41,2025-02-26
TX04334,C0669,P046,T02,1,358.46,2025-05-01
TX04335,C0721,P025,T04,1,247.92,2025-02-12
TX04336,C0172,P027,T04,1,49.62,2023-10-13
TX04337,C0885,P021,T04,2,125.6,2023-03-07
TX04338,C0449,P009,T02,1,285.6,2024-03-26
TX04339,C0134,P018,T05,1,35.05,2024-03-03
TX04340,C0763,P047,T04,3,230.42,2025-05-12
TX04341,C0789,P032,T03,1,26.14,2025-08-29
TX04342,C0645,P029,T05,1,76.89,2024-09-15
TX04343,C0852,P018,T04,1,131.63,2023-12-03
TX04344,C0740,P014,T02,2,153.18,2025-07-26
TX04345,C0879,P020,T04,2,185.03,2024-09-21
TX04346,C0445,P009,T04,2,61.82,2025-02-24
TX04347,C0745,P016,T04,2,164.25,2023-05-17
TX04348,C1000,P037,T05,2,155.55,2025-02-20
TX04349,C0728,P040,T05,1,308.01,2024-01-10
TX04350,C0110,P032,T04,1,354.7,2023-07-09
TX04351,C0531,P020,T05,1,102.21,2024-10-24
TX04352,C0594,P001,T02,2,147.12,2023-05-11
TX04353,C0166,P047,T02,2,317.08,2024-07-09
TX04354,C0958,P019,T03,2,171.75,2023-10-16
TX04355,C0167,P012,T05,2,106.9,2023-01-02
TX04356,C0172,P020,T04,2,383.55,2023-05-16
TX04357,C0915,P017,T03,1,297.86,2023-06-21
TX04358,C0472,P024,T04,1,335.19,2023-11-01
TX04359,C0063,P023,T01,1,284.74,2025-07-26
TX04360,C0606,P034,T05,1,333.08,2024-03-13
TX04361,C0611,P005,T02,2,23.07,2023-01-29
TX04362,C0065,P038,T03,1,187.51,2025-06-10
TX04363,C0966,P028,T01,1,39.67,2025-12-18
TX04364,C0560,P024,T05,1,57.96,2025-09-10
TX04365,C0567,P016,T01,1,241.27,2024-10-26
TX04366,C0534,P006,T01,1,184.59,2025-12-31
TX04367,C0621,P027,T02,1,379.21,2023-01-31
TX04368,C0269,P032,T05,1,193.32,2023-04-03
TX04369,C0291,P040,T04,1,141.63,2024-09-08
TX04370,C0518,P009,T03,2,338.8,2025-04-12
TX04371,C0808,P042,T05,1,20.87,2025-05-26
TX04372,C0053,P038,T02,1,327.28,2023-05-28
TX04373,C0612,P024,T03,1,302.36,2023-01-26
TX04374,C0808,P026,T01,1,94.19,2024-01-14
TX04375,C0151,P033,T04,2,391.19,2024-11-17
TX04376,C0016,P045,T01,1,367.89,2023-10-10
TX04377,C0321,P011,T03,2,56.42,2023-11-11
TX04378,C0594,P002,T05,1,33.93,2024-10-07
TX04379,C0133,P005,T03,1,243.75,2023-10-18
TX04380,C0432,P002,T01,3,172.68,2024-05-26
TX04381,C0564,P014,T05,1,71.56,2023-10-07
TX04382,C0606,P018,T01,1,141.42,2023-09-25
TX04383,C0281,P012,T02,1,-163.56,2023-02-26
TX04384,C0406,P007,T05,2,343.13,2023-08-22
TX04385,C0778,P014,T03,1,99.45,2023-07-26
TX04386,C0938,P013,T02,1,158.17,2025-11-24
TX04387,C0861,P025,T01,2,80.16,2024-06-04
TX04388,C0572,P022,T04,1,146.64,2024-03-19
TX04389,C0417,P020,T02,1,133.39,2024-09-02
TX04390,C0346,P040,T04,1,21.89,2024-06-24
TX04391,C0117,P038,T05,1,93.46,2023-12-23
TX04392,C0101,P048,T01,2,241.67,2024-12-31
TX04393,C0701,P016,T04,2,261.93,2025-08-27
TX04394,C0263,P041,T02,1,237.68,2025-01-08
TX04395,C0259,P012,T05,1,108.18,2025-04-08
TX04396,C0996,P006,T03,1,398.97,2025-04-07
TX04397,C0188,P024,T03,1,45.21,2025-09-26
TX04398,C0140,P025,T02,1,113.59,2025-11-12
TX04399,C0096,P004,T05,2,178.27,2023-08-04
TX04400,C0586,P018,T04,2,160.4,2024-05-25
TX04401,C0634,P026,T05,1,80.52,2025-06-23
TX04402,C0379,P018,T04,1,140.76,2024-04-22
TX04403,C0550,P022,T02,1,285.52,2025-04-15
TX04404,C0787,P009,T05,1,148.85,2024-05-26
TX04405,C0813,P010,T03,1,366.1,2025-03-06
TX04406,C0957,P032,T05,1,59.24,2025-08-30
TX04407,C0824,P006,T02,1,2784.8,2025-05-06
TX04408,C0573,P013,T05,3,143.11,2024-03-11
TX04409,C0173,P043,T03,1,144.84,2025-05-28
TX04410,C0097,P016,T05,1,318.22,2025-03-16
TX04411,C0056,P047,T05,1,234.89,2024-04-29
TX04412,C0670,P040,T05,2,308.39,2023-06-08
TX04413,C0808,P027,T01,1,105.35,2025-10-21
TX04414,C0515,P006,T01,1,317.01,2024-02-07
TX04415,C0056,P045,T04,1,-113.04,2025-10-15
TX04416,C0550,P014,T04,1,42.39,2023-12-07
TX04417,C0932,P001,T01,1,253.15,2025-09-14
TX04418,C0606,P036,T01,1,73.18,2024-07-17
TX04419,C0809,P037,T02,1,392.1,2024-08-07
TX04420,C0805,P026,T02,1,133.18,2025-06-24
TX04421,C0929,P026,T02,1,125.63,2023-10-23
TX04422,C0771,P048,T05,3,260.48,2025-03-06
TX04423,C0745,P045,T03,1,174.07,2024-01-27
TX04424,C0236,P039,T01,1,304.26,2024-09-07
TX04425,C0059,P001,T02,1,237.61,2025-11-01
TX04426,C0530,P043,T01,3,61.74,2025-04-27
TX04427,C0117,P045,T04,2,235.52,2023-07-01
TX04428,C0958,P040,T04,1,275.45,2025-04-23
TX04429,C0292,P044,T05,1,144.88,2023-08-16
TX04430,C0852,P003,T01,3,60.83,2024-12-17
TX04431,C0402,P037,T01,1,314.91,2024-05-20
TX04432,C0334,P037,T05,1,242.34,2023-06-16
TX04433,C0932,P013,T02,1,389.38,2024-03-17
TX04434,C0379,P031,T04,2,269.58,2024-02-25
TX04435,C0403,P044,T03,1,58.15,2023-04-04
TX04436,C0101,P037,T05,2,120.81,2023-05-08
TX04437,C0676,P005,T04,1,102.27,2023-06-01
TX04438,C0291,P017,T05,1,172.17,2024-08-02
TX04439,C0591,P038,T05,1,51.55,2023-02-21
TX04440,C0602,P004,T03,1,370.63,2023-03-21
TX04441,C0727,P010,T05,1,355.05,2025-05-04
TX04442,C0744,P008,T04,2,399.72,2023-05-29
TX04443,C0526,P040,T05,1,130.95,2023-09-07
TX04444,C0342,P013,T03,1,302.23,2024-11-05
TX04445,C0836,P020,T05,1,79.26,2023-05-03
TX04446,C0316,P014,T03,1,181.68,2025-09-06
TX04447,C0514,P037,T01,1,376.9,2023-07-24
TX04448,C0407,P014,T05,1,50.34,2025-09-11
TX04449,C0854,P007,T01,2,64.08,2023-10-04
TX04450,C0442,P046,T01,1,137.59,2023-02-03
TX04451,C0399,P009,T03,2,274.22,2023-01-09
TX04452,C0703,P011,T05,1,268.98,2024-08-15
TX04453,C0611,P006,T01,1,222.77,2024-09-04
TX04454,C0101,P021,T02,2,374.88,2023-06-03
TX04455,C0514,P039,T02,3,201.05,2025-11-10
TX04456,C0738,P024,T04,1,346.87,2024-01-20
TX04457,C0991,P039,T01,1,319.67,2023-06-13
TX04458,C0634,P003,T04,1,388.84,2025-02-15
TX04459,C0384,P008,T05,3,84.34,2023-11-07
TX04460,C0229,P008,T03,1,38.2,2024-05-01
TX04461,C0872,P006,T03,1,39.53,2025-06-06
TX04462,C0812,P043,T02,1,174.48,2024-06-02
TX04463,C0236,P023,T03,1,142.81,2025-10-14
TX04464,C0202,P048,T03,2,20.77,2025-01-14
TX04465,C0725,P019,T04,2,44.7,2025-08-13
TX04466,C0325,P038,T05,1,253.16,2025-12-02
TX04467,C0311,P034,T03,1,249.71,2025-11-03
TX04468,C0143,P037,T05,1,42.17,2025-01-26
TX04469,C0269,P007,T05,3,286.29,2024-11-28
TX04470,C0433,P028,T04,1,272.1,2025-04-03
TX04471,C0737,P014,T03,1,211.85,2023-10-26
TX04472,C0349,P012,T04,1,52.84,2023-11-16
TX04473,C0342,P025,T04,1,268.3,2025-04-09
TX04474,C0289,P024,T01,1,352.11,2025-09-02
TX04475,C0488,P002,T01,1,346.43,2024-07-16
TX04476,C0175,P008,T02,1,331.0,2025-11-08
TX04477,C0494,P042,T04,2,119.06,2025-11-14
TX04478,C0717,P029,T01,2,21.3,2025-04-23
TX04479,C0037,P027,T05,1,275.48,2023-07-25
TX04480,C0010,P032,T02,1,22.93,2025-04-14
TX04481,C0073,P011,T02,1,62.3,2024-12-20
TX04482,C0550,P043,T02,1,74.27,2023-10-31
TX04483,C0854,P012,T02,1,127.89,2024-07-22
TX04484,C0006,P031,T03,2,219.88,2025-01-03
TX04485,C0934,P039,T05,1,257.12,2024-07-12
TX04486,C0101,P006,T01,2,230.61,2025-07-15
TX04487,C0839,P039,T01,1,358.16,2023-07-28
TX04488,C0491,P046,T01,3,151.87,2023-03-02
TX04489,C0664,P021,T02,1,316.31,2025-06-26
TX04490,C0518,P010,T02,2,221.63,2023-09-26
TX04491,C0487,P001,T04,1,263.03,2025-01-06
TX04492,C0835,P032,T05,3,247.54,2025-08-09
TX04493,C0755,P034,T02,1,372.12,2023-02-05
TX04494,C0492,P005,T01,2,58.88,2024-08-12
TX04495,C0106,P046,T03,1,49.34,2024-11-12
TX04496,C0111,P009,T05,2,56.33,2024-06-21
TX04497,C0805,P019,T04,1,323.95,2024-08-12
TX04498,C0542,P047,T02,1,86.61,2025-11-10
TX04499,C0491,P044,T05,3,104.84,2025-02-28
TX04500,C0690,P015,T03,1,366.84,2023-02-21
TX04501,C0858,P044,T05,1,242.37,2023-08-25
TX04502,C0634,P043,T02,1,333.08,2025-06-29
TX04503,C0762,P017,T02,2,172.95,2023-01-29
TX04504,C0763,P021,T03,1,383.97,2025-10-06
TX04505,C0372,P024,T05,1,285.19,2023-02-12
TX04506,C0280,P035,T03,1,360.02,2023-01-02
TX04507,C0805,P027,T05,3,235.25,2023-04-11
TX04508,C0391,P045,T03,1,78.23,2025-05-28
TX04509,C0904,P001,T04,1,38.42,2024-11-10
TX04510,C0067,P027,T04,1,191.89,2024-07-13
TX04511,C0058,P024,T04,2,51.54,2024-10-13
TX04512,C0925,P010,T05,1,372.05,2025-05-06
TX04513,C0656,P043,T05,1,243.34,2023-04-30
TX04514,C0391,P009,T03,1,27.79,2024-07-28
TX04515,C0754,P013,T04,2,254.07,2023-11-26
TX04516,C0677,P041,T05,2,132.39,2024-09-09
TX04517,C0544,P030,T04,2,88.53,2023-01-19
TX04518,C0096,P035,T03,1,111.35,2023-10-16
TX04519,C0811,P017,T02,1,214.67,2023-03-07
TX04520,C0865,P018,T01,1,67.89,2023-08-15
TX04521,C0165,P047,T03,1,378.07,2025-03-26
TX04522,C0849,P039,T01,1,148.45,2025-07-28
TX04523,C0876,P019,T05,3,165.99,2025-10-18
TX04524,C0562,P037,T04,1,125.47,2025-01-25
TX04525,C0663,P029,T01,1,309.9,2024-03-29
TX04526,C0395,P043,T02,1,148.42,2024-08-19
TX04527,C0288,P023,T02,3,342.36,2024-10-21
TX04528,C0727,P041,T05,3,72.93,2025-03-03
TX04529,C0861,P015,T01,1,366.43,2023-10-14
TX04530,C0662,P039,T05,1,363.83,2023-07-05
TX04531,C0520,P029,T02,1,132.29,2023-11-18
TX04532,C0153,P039,T02,2,30.05,2023-06-28
TX04533,C0056,P027,T04,1,312.26,2023-09-02
TX04534,C0452,P023,T02,1,361.94,2025-02-22
TX04535,C0053,P039,T02,1,396.4,2023-01-11
TX04536,C0576,P026,T02,3,331.37,2023-03-09
TX04537,C0395,P014,T01,2,242.82,2025-10-21
TX04538,C0756,P003,T03,1,376.3,2025-01-03
TX04539,C0311,P001,T02,1,178.84,2023-04-10
TX04540,C0603,P007,T05,1,112.54,2025-02-04
TX04541,C0553,P040,T02,1,205.14,2023-05-07
TX04542,C0006,P001,T01,1,89.85,2024-11-30
TX04543,C0068,P028,T01,1,90.0,2024-11-28
TX04544,C0292,P025,T03,2,44.32,2025-01-24
TX04545,C0879,P023,T05,1,296.3,2023-10-20
TX04546,C0138,P015,T05,1,316.26,2024-03-20
TX04547,C0722,P009,T02,1,166.33,2025-08-17
TX04548,C0966,P030,T05,2,128.25,2025-02-10
TX04549,C0789,P019,T04,2,338.39,2025-06-28
TX04550,C0244,P001,T05,1,379.09,2024-12-23
TX04551,C0909,P013,T05,1,59.68,2023-06-14
TX04552,C0088,P043,T04,3,182.61,2025-05-11
TX04553,C0476,P046,T04,1,-150.95,2025-08-22
TX04554,C0883,P042,T04,1,30.07,2023-11-24
TX04555,C0647,P036,T01,2,266.24,2025-09-03
TX04556,C0418,P036,T01,1,-48.19,2023-05-03
TX04557,C0296,P010,T02,1,276.57,2025-03-11
TX04558,C0389,P031,T05,1,187.88,2025-03-02
TX04559,C0515,P041,T04,1,97.71,2024-05-18
TX04560,C0332,P009,T02,1,204.79,2024-12-29
TX04561,C0964,P038,T02,1,72.46,2025-11-24
TX04562,C0930,P047,T03,1,159.7,2024-03-27
TX04563,C0871,P032,T01,1,341.41,2024-09-30
TX04564,C0426,P013,T01,1,376.8,2024-05-16
TX04565,C0706,P030,T03,2,113.35,2023-11-01
TX04566,C0902,P016,T01,1,118.67,2024-12-06
TX04567,C0849,P039,T05,2,-164.4,2024-03-03
TX04568,C0418,P009,T04,2,223.44,2024-06-12
TX04569,C0108,P007,T04,1,96.65,2025-10-14
TX04570,C0073,P027,T03,1,355.31,2024-11-29
TX04571,C0583,P014,T05,1,55.81,2024-07-16
TX04572,C0648,P043,T01,2,325.45,2023-12-02
TX04573,C0849,P045,T04,1,89.92,2025-06-30
TX04574,C0295,P015,T03,1,74.91,2024-01-10
TX04575,C0161,P018,T03,3,103.83,2024-05-24
TX04576,C0391,P032,T03,1,139.33,2025-03-01
TX04577,C0371,P040,T04,3,118.87,2025-06-22
TX04578,C0127,P033,T03,1,80.7,2024-07-24
TX04579,C0677,P037,T03,2,335.58,2023-02-14
TX04580,C0515,P020,T04,1,139.66,2025-04-26
TX04581,C0727,P038,T02,3,179.15,2025-02-23
TX04582,C0370,P035,T03,2,74.34,2023-04-22
TX04583,C0337,P027,T02,2,352.81,2025-10-05
TX04584,C0482,P012,T05,3,301.08,2023-02-14
TX04585,C0876,P040,T04,1,101.89,2024-07-05
TX04586,C0046,P009,T01,1,61.89,2025-06-14
TX04587,C0807,P043,T03,2,90.7,2024-02-06
TX04588,C0382,P019,T04,1,393.91,2023-01-13
TX04589,C0854,P019,T03,3,294.76,2025-08-07
TX04590,C0805,P009,T03,1,217.51,2023-04-17
TX04591,C0367,P030,T01,1,266.9,2025-12-20
TX04592,C0707,P009,T01,1,-231.09,2023-10-22
TX04593,C0154,P016,T02,1,297.83,2023-11-16
TX04594,C0894,P045,T01,3,285.51,2024-07-06
TX04595,C0410,P021,T01,2,169.99,2025-03-30
TX04596,C0463,P047,T04,1,94.91,2024-03-25
TX04597,C0718,P043,T02,2,317.85,2025-12-01
TX04598,C0816,P028,T02,1,45.6,2023-10-11
TX04599,C0236,P010,T01,2,339.58,2025-11-26
TX04600,C0667,P019,T05,2,68.07,2024-06-02
TX04601,C0403,P035,T02,1,2448.32,2025-05-16
TX04602,C0382,P029,T05,1,379.86,2025-11-09
TX04603,C0704,P011,T05,1,209.53,2023-06-25
TX04604,C0401,P045,T02,1,343.69,2024-06-02
TX04605,C0364,P039,T03,2,353.15,2023-09-30
TX04606,C0836,P002,T05,3,368.55,2024-07-27
TX04607,C0099,P037,T01,1,91.36,2024-06-19
TX04608,C0682,P040,T03,2,55.56,2024-03-16
TX04609,C0253,P024,T01,2,388.27,2023-01-02
TX04610,C0016,P005,T01,2,130.87,2023-08-13
TX04611,C0160,P031,T03,2,221.63,2023-05-03
TX04612,C0618,P035,T01,1,219.09,2025-11-09
TX04613,C0722,P037,T01,1,262.46,2023-05-06
TX04614,C0025,P019,T01,1,44.27,2025-04-10
TX04615,C0044,P025,T05,1,281.1,2024-11-07
TX04616,C0902,P013,T05,1,59.15,2025-11-20
TX04617,C0068,P042,T02,1,194.07,2024-12-22
TX04618,C0893,P033,T01,1,-257.3,2023-01-25
TX04619,C0232,P007,T04,1,140.75,2024-07-31
TX04620,C0742,P029,T01,1,329.94,2024-06-21
TX04621,C0316,P003,T01,3,251.12,2023-11-13
TX04622,C0858,P030,T01,1,250.4,2024-02-23
TX04623,C0716,P031,T01,1,60.55,2025-11-22
TX04624,C0408,P025,T04,3,216.6,2025-05-15
TX04625,C0073,P008,T01,1,198.61,2025-02-28
TX04626,C0737,P029,T03,1,290.87,2024-02-18
TX04627,C0627,P043,T02,1,44.96,2023-03-27
TX04628,C0005,P047,T03,2,146.48,2024-02-29
TX04629,C0010,P024,T02,1,264.58,2023-05-18
TX04630,C0809,P038,T03,1,187.1,2023-11-04
TX04631,C0262,P035,T03,1,381.71,2024-05-21
TX04632,C0642,P038,T05,2,213.49,2024-08-01
TX04633,C0459,P011,T05,1,73.97,2025-08-16
TX04634,C0864,P045,T04,1,36.46,2024-11-07
TX04635,C0918,P035,T03,3,182.55,2025-09-20
TX04636,C0995,P039,T02,1,352.49,2024-02-19
TX04637,C0146,P001,T02,2,149.57,2023-11-19
TX04638,C0864,P030,T02,1,166.01,2024-03-30
TX04639,C0271,P017,T03,1,160.97,2023-05-06
TX04640,C0602,P011,T03,1,216.79,2024-09-06
TX04641,C0510,P028,T01,3,21.68,2025-08-14
TX04642,C0022,P013,T01,1,234.44,2025-08-24
TX04643,C0930,P009,T01,1,310.9,2024-04-03
TX04644,C0074,P036,T02,3,321.48,2025-08-18
TX04645,C0701,P030,T01,1,308.78,2024-08-22
TX04646,C0785,P009,T03,1,298.35,2025-10-29
TX04647,C0795,P025,T02,1,248.96,2023-01-18
TX04648,C0130,P029,T01,1,38.26,2023-10-17
TX04649,C0455,P046,T03,1,132.18,2024-08-17
TX04650,C0830,P032,T02,2,386.44,2024-12-15
TX04651,C0305,P048,T04,2,282.86,2025-07-04
TX04652,C0476,P031,T01,2,337.0,2025-05-24
TX04653,C0280,P008,T05,1,200.4,2025-02-09
TX04654,C0470,P024,T05,1,313.31,2025-04-04
TX04655,C0883,P030,T04,1,250.76,2025-02-12
TX04656,C0461,P034,T02,1,316.01,2023-02-02
TX04657,C0566,P002,T05,2,77.89,2024-07-30
TX04658,C0410,P009,T04,1,158.52,2025-07-28
TX04659,C0468,P040,T02,3,89.27,2023-06-30
TX04660,C0016,P038,T01,2,-112.67,2023-01-28
TX04661,C0289,P030,T01,1,128.12,2024-05-13
TX04662,C0446,P027,T01,2,147.14,2023-08-23
TX04663,C0641,P006,T03,1,286.8,2023-03-31
TX04664,C0457,P005,T04,2,365.62,2025-05-08
TX04665,C0352,P001,T01,1,71.13,2024-12-15
TX04666,C0403,P036,T05,2,274.38,2025-08-17
TX04667,C0244,P022,T05,1,231.4,2024-02-21
TX04668,C0925,P015,T03,1,210.15,2024-02-28
TX04669,C0537,P023,T04,2,248.05,2023-08-09
TX04670,C0012,P019,T05,1,236.65,2024-05-31
TX04671,C0024,P025,T02,3,290.13,2025-04-26
TX04672,C0966,P041,T04,2,277.94,2024-05-06
TX04673,C0223,P010,T01,2,54.82,2025-10-10
TX04674,C0808,P045,T02,2,-174.91,2025-01-17
TX04675,C0058,P010,T05,1,169.28,2024-11-13
TX04676,C0920,P017,T05,2,395.63,2025-10-17
TX04677,C0872,P043,T02,1,34.97,2023-03-12
TX04678,C0577,P045,T02,1,168.63,2023-04-12
TX04679,C0009,P006,T03,1,163.26,2023-02-05
TX04680,C0261,P021,T01,1,232.6,2024-11-23
TX04681,C0415,P018,T02,2,208.29,2023-08-23
TX04682,C0468,P026,T02,2,354.06,2024-02-10
TX04683,C0302,P016,T03,2,341.11,2024-03-20
TX04684,C0038,P025,T05,2,336.39,2024-02-16
TX04685,C0600,P001,T01,2,41.61,2023-03-19
TX04686,C0540,P038,T01,1,246.17,2024-04-25
TX04687,C0288,P005,T05,1,63.3,2023-01-08
TX04688,C0044,P020,T05,3,85.93,2024-04-17
TX04689,C0994,P022,T03,1,226.63,2024-01-04
TX04690,C0491,P040,T01,1,107.44,2024-06-21
TX04691,C0755,P046,T02,1,178.52,2023-07-01
TX04692,C0457,P016,T04,1,222.84,2023-02-20
TX04693,C0047,P033,T01,1,576.8,2025-05-28
TX04694,C0316,P034,T01,1,393.97,2024-09-12
TX04695,C0332,P030,T03,2,341.79,2024-12-12
TX04696,C0836,P046,T02,1,334.72,2023-06-30
TX04697,C0663,P003,T03,1,379.81,2024-05-15
TX04698,C0282,P001,T05,1,373.35,2025-07-06
TX04699,C0961,P040,T05,1,73.01,2023-09-13
TX04700,C0333,P048,T03,1,180.43,2024-04-21
TX04701,C0996,P031,T04,2,155.27,2023-02-28
TX04702,C0995,P047,T01,1,204.61,2025-09-07
TX04703,C0192,P045,T05,1,1615.28,2023-09-14
TX04704,C0321,P043,T05,1,384.11,2025-04-17
TX04705,C0494,P016,T04,1,364.3,2025-01-02
TX04706,C0669,P002,T01,2,170.67,2023-11-27
TX04707,C0542,P030,T04,1,80.39,2025-05-20
TX04708,C0965,P028,T04,1,335.7,2025-11-20
TX04709,C0728,P001,T05,1,93.99,2025-03-24
TX04710,C0218,P006,T04,3,143.45,2024-01-19
TX04711,C0100,P036,T05,1,291.37,2023-01-02
TX04712,C0701,P030,T03,1,111.9,2024-10-13
TX04713,C0153,P037,T05,1,142.91,2025-09-03
TX04714,C0787,P031,T04,1,142.63,2025-10-12
TX04715,C0318,P025,T03,1,338.67,2025-01-26
TX04716,C0339,P048,T05,1,31.14,2023-05-29
TX04717,C0012,P046,T03,1,187.51,2025-03-04
TX04718,C0716,P022,T04,1,91.62,2023-05-24
TX04719,C0109,P009,T05,3,347.93,2025-03-22
TX04720,C0774,P023,T01,1,187.73,2023-08-22
TX04721,C0500,P020,T05,1,41.31,2025-01-09
TX04722,C0784,P003,T01,2,89.78,2024-07-06
TX04723,C0588,P039,T02,1,189.94,2025-10-03
TX04724,C0077,P023,T04,3,258.05,2023-02-04
TX04725,C0763,P010,T05,1,66.93,2023-11-04
TX04726,C0067,P022,T01,1,212.73,2023-03-15
TX04727,C0488,P032,T05,1,306.61,2023-02-17
TX04728,C0165,P026,T05,1,398.28,2023-11-28
TX04729,C0749,P015,T02,1,100.11,2023-09-01
TX04730,C0912,P041,T05,1,83.9,2023-03-27
TX04731,C0564,P001,T04,1,27.53,2023-10-06
TX04732,C0542,P017,T02,2,2139.68,2025-05-17
TX04733,C0762,P009,T03,2,238.2,2025-01-14
TX04734,C0006,P016,T04,3,299.22,2024-08-13
TX04735,C0918,P002,T03,1,317.12,2023-07-08
TX04736,C0198,P042,T03,1,379.49,2025-01-22
TX04737,C0980,P027,T04,1,293.74,2025-10-06
TX04738,C0740,P014,T03,1,116.2,2025-02-02
TX04739,C0774,P015,T03,1,44.92,2025-02-18
TX04740,C0663,P042,T04,2,390.57,2025-05-07
TX04741,C0482,P023,T05,1,304.06,2024-07-02
TX04742,C0578,P033,T02,2,233.39,2024-04-13
TX04743,C0051,P043,T03,1,378.99,2023-11-24
TX04744,C0633,P027,T04,1,391.88,2024-09-05
TX04745,C0633,P034,T03,1,31.13,2025-08-01
TX04746,C0889,P031,T03,1,21.74,2025-11-06
TX04747,C0510,P039,T03,1,313.79,2025-04-16
TX04748,C0074,P040,T05,1,335.07,2024-05-30
TX04749,C0311,P020,T02,2,296.94,2024-11-21
TX04750,C0663,P035,T01,1,310.0,2024-09-17
TX04751,C0239,P021,T01,1,293.88,2023-12-25
TX04752,C0286,P035,T05,1,82.77,2023-01-17
TX04753,C0815,P004,T04,1,85.44,2024-02-06
TX04754,C0588,P037,T01,1,189.8,2025-09-30
TX04755,C0515,P010,T05,1,261.28,2024-12-08
TX04756,C0331,P043,T01,1,371.64,2023-05-10
TX04757,C0735,P027,T02,1,397.27,2023-08-14
TX04758,C0291,P023,T01,1,281.87,2023-01-10
TX04759,C0740,P020,T03,1,90.3,2023-07-12
TX04760,C0067,P020,T02,1,356.19,2023-10-13
TX04761,C0864,P030,T05,1,279.84,2024-04-21
TX04762,C0506,P015,T04,1,336.33,2024-11-08
TX04763,C0449,P013,T01,2,295.46,2023-07-25
TX04764,C0622,P008,T02,1,153.99,2023-03-01
TX04765,C0633,P018,T02,1,90.17,2025-08-01
TX04766,C0127,P017,T02,1,339.39,2025-02-17
TX04767,C0756,P012,T03,1,39.42,2025-01-14
TX04768,C0282,P032,T02,1,230.52,2024-12-17
TX04769,C0905,P023,T03,1,50.49,2025-06-02
TX04770,C0813,P003,T05,2,257.81,2024-04-20
TX04771,C0364,P021,T01,1,272.91,2024-09-15
TX04772,C0808,P023,T03,1,280.02,2025-07-18
TX04773,C0373,P045,T01,3,1430.32,2025-08-28
TX04774,C0098,P012,T05,2,177.98,2024-02-14
TX04775,C0958,P016,T04,1,56.28,2023-10-15
TX04776,C0660,P006,T03,2,162.33,2025-05-16
TX04777,C0463,P047,T02,2,117.78,2023-07-27
TX04778,C0405,P012,T04,1,117.86,2023-08-31
TX04779,C0336,P033,T04,1,25.36,2023-05-02
TX04780,C0976,P028,T05,1,249.33,2025-06-02
TX04781,C0129,P016,T01,2,109.25,2024-11-19
TX04782,C0325,P005,T04,2,377.59,2024-09-28
TX04783,C0494,P022,T01,2,294.02,2023-10-20
TX04784,C0487,P009,T04,1,277.15,2023-07-24
TX04785,C0482,P012,T02,1,107.08,2025-12-23
TX04786,C0167,P036,T05,3,137.26,2024-12-05
TX04787,C0137,P006,T03,1,41.73,2025-01-26
TX04788,C0259,P039,T02,1,159.18,2023-10-24
TX04789,C0915,P036,T02,2,110.27,2024-05-19
TX04790,C0109,P017,T02,1,311.5,2025-06-23
TX04791,C0756,P025,T04,1,251.66,2023-08-14
TX04792,C0756,P046,T03,1,29.23,2024-08-07
TX04793,C0809,P041,T03,1,52.33,2024-02-20
TX04794,C0883,P042,T03,1,355.51,2025-02-01
TX04795,C0268,P015,T01,2,280.56,2023-11-18
TX04796,C0226,P043,T05,1,65.11,2023-08-08
TX04797,C0473,P021,T01,1,279.66,2023-08-23
TX04798,C0270,P044,T04,1,168.13,2024-11-26
TX04799,C0737,P005,T04,1,81.46,2023-08-17
TX04800,C0642,P028,T02,1,51.68,2023-04-20
TX04801,C0872,P047,T05,1,331.64,2023-11-15
TX04802,C0077,P011,T01,1,113.55,2023-06-04
TX04803,C0915,P021,T04,1,194.99,2025-09-18
TX04804,C0296,P008,T01,1,234.65,2025-07-13
TX04805,C0499,P032,T01,1,130.97,2023-06-15
TX04806,C0449,P024,T02,1,124.18,2023-04-15
TX04807,C0759,P001,T02,1,314.92,2025-02-11
TX04808,C0426,P048,T05,1,207.86,2023-03-12
TX04809,C0940,P014,T03,1,354.59,2023-12-15
TX04810,C0902,P039,T03,1,1535.84,2025-03-23
TX04811,C0872,P004,T02,1,38.06,2023-01-18
TX04812,C0067,P039,T02,1,2241.92,2025-07-29
TX04813,C0854,P044,T03,1,46.15,2023-10-27
TX04814,C0782,P016,T04,1,56.58,2023-06-04
TX04815,C0099,P016,T05,1,189.63,2023-05-27
TX04816,C0101,P004,T03,1,112.94,2025-02-07
TX04817,C0099,P004,T01,1,80.68,2023-01-06
TX04818,C0012,P007,T02,1,227.82,2025-01-10
